time,open,high,low,close,volume
2026-06-01 11:20:00+00:00,4509.635,4512.94,4508.498,4508.802,674
2026-06-01 11:25:00+00:00,4508.804,4512.073,4507.603,4510.431,681
2026-06-01 11:30:00+00:00,4510.364,4512.105,4506.564,4506.89,690
2026-06-01 11:35:00+00:00,4506.89,4511.204,4506.135,4509.966,625
2026-06-01 11:40:00+00:00,4510.034,4510.831,4506.48,4507.341,606
2026-06-01 11:45:00+00:00,4507.132,4509.872,4506.801,4508.505,545
2026-06-01 11:50:00+00:00,4508.45,4508.683,4506.424,4507.302,547
2026-06-01 11:55:00+00:00,4507.245,4508.154,4505.349,4505.767,575
2026-06-01 12:00:00+00:00,4505.666,4506.9,4503.371,4505.825,757
2026-06-01 12:05:00+00:00,4505.763,4509.224,4505.763,4507.472,643
2026-06-01 12:10:00+00:00,4507.764,4509.676,4502.804,4503.123,794
2026-06-01 12:15:00+00:00,4503.361,4505.767,4500.966,4503.532,973
2026-06-01 12:20:00+00:00,4503.446,4503.499,4497.417,4502.007,1305
2026-06-01 12:25:00+00:00,4502.063,4507.827,4501.371,4505.481,1081
2026-06-01 12:30:00+00:00,4505.325,4505.685,4497.683,4500.811,1260
2026-06-01 12:35:00+00:00,4501.157,4503.604,4499.036,4503.189,937
2026-06-01 12:40:00+00:00,4503.298,4508.452,4499.077,4507.45,1159
2026-06-01 12:45:00+00:00,4507.203,4510.586,4505.35,4506.671,1272
2026-06-01 12:50:00+00:00,4506.865,4508.649,4505.132,4505.511,1069
2026-06-01 12:55:00+00:00,4505.87,4506.154,4498.493,4502.419,879
2026-06-01 13:00:00+00:00,4502.186,4503.922,4495.485,4501.556,2096
2026-06-01 13:05:00+00:00,4501.621,4502.403,4496.322,4501.284,1161
2026-06-01 13:10:00+00:00,4501.214,4501.233,4472.328,4483.948,7685
2026-06-01 13:15:00+00:00,4484.076,4489.573,4479.023,4482.313,3482
2026-06-01 13:20:00+00:00,4481.958,4483.008,4463.703,4465.949,5028
2026-06-01 13:25:00+00:00,4466.008,4469.292,4462.482,4465.2,3500
2026-06-01 13:30:00+00:00,4465.124,4470.067,4458.881,4465.954,4723
2026-06-01 13:35:00+00:00,4466.304,4478.539,4462.126,4473.159,3738
2026-06-01 13:40:00+00:00,4472.894,4474.316,4465.207,4467.256,2660
2026-06-01 13:45:00+00:00,4467.355,4469.504,4463.322,4464.732,1778
2026-06-01 13:50:00+00:00,4464.671,4465.704,4452.715,4454.73,3736
2026-06-01 13:55:00+00:00,4454.652,4455.616,4448.488,4450.027,2429
2026-06-01 14:00:00+00:00,4450.41,4454.551,4447.605,4454.307,2131
2026-06-01 14:05:00+00:00,4454.361,4461.671,4449.435,4460.403,2414
2026-06-01 14:10:00+00:00,4460.346,4462.085,4455.865,4461.122,1887
2026-06-01 14:15:00+00:00,4461.104,4464.817,4453.913,4457.012,2976
2026-06-01 14:20:00+00:00,4457.029,4461.855,4454.75,4455.258,1631
2026-06-01 14:25:00+00:00,4455.377,4456.359,4449.629,4456.123,1657
2026-06-01 14:30:00+00:00,4456.14,4460.656,4453.728,4458.452,1620
2026-06-01 14:35:00+00:00,4458.397,4460.416,4454.112,4455.235,1244
2026-06-01 14:40:00+00:00,4455.573,4461.508,4455.343,4460.088,1183
2026-06-01 14:45:00+00:00,4459.778,4461.206,4453.733,4455.045,1128
2026-06-01 14:50:00+00:00,4455.107,4456.629,4452.161,4455.948,1374
2026-06-01 14:55:00+00:00,4456.296,4459.267,4454.839,4458.753,1030
2026-06-01 15:00:00+00:00,4458.606,4462.405,4457.524,4460.068,1160
2026-06-01 15:05:00+00:00,4460.068,4465.548,4455.184,4462.432,1650
2026-06-01 15:10:00+00:00,4462.375,4465.309,4460.641,4464.095,1064
2026-06-01 15:15:00+00:00,4464.177,4467.299,4463.062,4465.152,1210
2026-06-01 15:20:00+00:00,4465.098,4467.859,4463.861,4466.872,907
2026-06-01 15:25:00+00:00,4466.852,4470.19,4465.711,4468.149,888
2026-06-01 15:30:00+00:00,4468.088,4478.923,4467.9,4477.239,3307
2026-06-01 15:35:00+00:00,4476.89,4479.872,4474.096,4476.802,1638
2026-06-01 15:40:00+00:00,4476.451,4477.53,4471.165,4472.404,958
2026-06-01 15:45:00+00:00,4472.491,4474.808,4468.597,4469.558,860
2026-06-01 15:50:00+00:00,4469.912,4472.237,4468.825,4470.915,754
2026-06-01 15:55:00+00:00,4471.265,4475.474,4470.985,4473.938,882
2026-06-01 16:00:00+00:00,4474.173,4478.649,4472.37,4473.472,990
2026-06-01 16:05:00+00:00,4473.116,4474.316,4468.323,4468.781,648
2026-06-01 16:10:00+00:00,4468.845,4468.869,4465.001,4467.45,1004
