time,open,high,low,close,volume
2026-02-10 11:45:00+00:00,5047.503,5057.397,5045.198,5055.985,1647
2026-02-10 12:00:00+00:00,5056.125,5057.102,5041.259,5044.124,2434
2026-02-10 12:15:00+00:00,5044.047,5051.314,5042.389,5046.31,2027
2026-02-10 12:30:00+00:00,5046.488,5047.865,5023.652,5029.638,2406
2026-02-10 12:45:00+00:00,5029.501,5034.158,5019.415,5032.152,4802
2026-02-10 13:00:00+00:00,5032.326,5042.349,5026.341,5042.228,4038
2026-02-10 13:15:00+00:00,5042.19,5046.103,5033.571,5037.71,2609
2026-02-10 13:30:00+00:00,5037.774,5058.831,5037.774,5052.812,3909
2026-02-10 13:45:00+00:00,5052.972,5057.31,5049.45,5051.105,2637
2026-02-10 14:00:00+00:00,5051.196,5058.386,5046.813,5055.828,2670
2026-02-10 14:15:00+00:00,5056.045,5074.575,5056.045,5070.314,4373
2026-02-10 14:30:00+00:00,5070.236,5078.613,5053.509,5055.859,7475
2026-02-10 14:45:00+00:00,5055.959,5056.317,5020.632,5039.77,7918
2026-02-10 15:00:00+00:00,5039.687,5043.784,5028.685,5042.281,5664
2026-02-10 15:15:00+00:00,5042.364,5047.97,5032.517,5032.517,4192
2026-02-10 15:30:00+00:00,5032.142,5037.563,4998.854,5014.01,8775
2026-02-10 15:45:00+00:00,5013.948,5029.73,5012.024,5019.746,5502
2026-02-10 16:00:00+00:00,5019.829,5022.881,5006.66,5020.838,4600
2026-02-10 16:15:00+00:00,5020.91,5024.309,5005.499,5010.291,5195
2026-02-10 16:30:00+00:00,5010.205,5023.799,5008.49,5021.75,3709
2026-02-10 16:45:00+00:00,5021.826,5026.531,5015.916,5023.736,3470
2026-02-10 17:00:00+00:00,5023.633,5027.356,5020.703,5024.39,2280
2026-02-10 17:15:00+00:00,5024.485,5039.167,5024.317,5036.65,2283
2026-02-10 17:30:00+00:00,5036.884,5039.325,5032.059,5037.58,1938
2026-02-10 17:45:00+00:00,5037.826,5040.111,5025.084,5026.38,2042
2026-02-10 18:00:00+00:00,5026.304,5027.943,5013.805,5016.625,2733
2026-02-10 18:15:00+00:00,5016.396,5018.731,5004.549,5008.421,4189
2026-02-10 18:30:00+00:00,5008.346,5016.419,5004.869,5015.56,3152
2026-02-10 18:45:00+00:00,5015.368,5017.225,5006.882,5013.292,2073
2026-02-10 19:00:00+00:00,5013.21,5013.911,5008.85,5012.523,1785
2026-02-10 19:15:00+00:00,5012.613,5021.697,5012.379,5021.026,1710
2026-02-10 19:30:00+00:00,5021.161,5030.132,5021.161,5024.619,2328
2026-02-10 19:45:00+00:00,5024.618,5030.094,5024.618,5028.069,1608
2026-02-10 20:00:00+00:00,5028.072,5029.873,5020.282,5025.998,1785
2026-02-10 20:15:00+00:00,5025.985,5033.959,5023.397,5028.196,1759
2026-02-10 20:30:00+00:00,5028.113,5036.505,5027.22,5036.304,1538
2026-02-10 20:45:00+00:00,5036.205,5045.499,5027.724,5030.393,3176
2026-02-10 21:00:00+00:00,5030.319,5032.615,5025.558,5029.393,1337
2026-02-10 21:15:00+00:00,5029.396,5030.391,5023.168,5026.269,9156
2026-02-10 21:30:00+00:00,5026.535,5028.619,5022.857,5024.322,6397
2026-02-10 21:45:00+00:00,5024.266,5027.448,5020.339,5023.098,1013
2026-02-10 23:00:00+00:00,5027.452,5037.049,5027.452,5033.832,1538
2026-02-10 23:15:00+00:00,5034.131,5054.51,5033.789,5046.839,2614
2026-02-10 23:30:00+00:00,5046.783,5048.352,5038.719,5042.675,1445
2026-02-10 23:45:00+00:00,5042.679,5047.417,5038.785,5041.586,1007
2026-02-11 00:00:00+00:00,5041.652,5044.358,5030.935,5034.251,2391
2026-02-11 00:15:00+00:00,5034.256,5040.896,5028.205,5040.173,2696
2026-02-11 00:30:00+00:00,5040.085,5049.502,5039.378,5041.591,2029
2026-02-11 00:45:00+00:00,5041.586,5042.601,5034.466,5037.869,2299
2026-02-11 01:00:00+00:00,5037.969,5047.556,5030.375,5041.372,4342
2026-02-11 01:15:00+00:00,5041.473,5045.358,5035.157,5037.861,2380
2026-02-11 01:30:00+00:00,5037.842,5045.908,5032.762,5044.2,2204
2026-02-11 01:45:00+00:00,5044.202,5052.837,5041.227,5052.368,2653
2026-02-11 02:00:00+00:00,5052.465,5056.682,5034.744,5037.26,3070
2026-02-11 02:15:00+00:00,5037.206,5046.722,5032.549,5042.258,2018
2026-02-11 02:30:00+00:00,5042.143,5053.959,5041.043,5053.894,2088
2026-02-11 02:45:00+00:00,5053.914,5057.866,5050.836,5055.527,2292
2026-02-11 03:00:00+00:00,5055.642,5056.415,5049.079,5049.372,1959
2026-02-11 03:15:00+00:00,5049.369,5059.158,5045.18,5057.264,2070
2026-02-11 03:30:00+00:00,5057.177,5060.921,5053.737,5058.325,1690
2026-02-11 03:45:00+00:00,5058.502,5061.057,5053.35,5054.534,1332
2026-02-11 04:00:00+00:00,5054.533,5058.275,5053.057,5057.405,1209
2026-02-11 04:15:00+00:00,5057.363,5059.568,5056.426,5058.171,1135
2026-02-11 04:30:00+00:00,5058.178,5059.284,5051.847,5052.401,1128
2026-02-11 04:45:00+00:00,5052.326,5056.015,5045.801,5046.421,1626
2026-02-11 05:00:00+00:00,5046.452,5050.143,5043.491,5048.249,1578
2026-02-11 05:15:00+00:00,5048.293,5053.719,5045.772,5053.144,1368
2026-02-11 05:30:00+00:00,5053.137,5064.052,5052.528,5062.504,2288
2026-02-11 05:45:00+00:00,5062.529,5062.863,5046.345,5052.563,2572
