time,open,high,low,close,volume
2025-10-27 08:00:00+00:00,4068.612,4070.572,4015.451,4023.947,108625
2025-10-27 12:00:00+00:00,4023.995,4050.299,3971.372,3989.954,190360
2025-10-27 16:00:00+00:00,3990.063,4010.171,3984.002,3990.153,84294
2025-10-27 20:00:00+00:00,3990.2,4004.586,3979.134,3998.515,36748
2025-10-28 00:00:00+00:00,3998.403,4019.791,3973.067,3992.924,81790
2025-10-28 04:00:00+00:00,3992.879,3994.279,3921.778,3932.497,101446
2025-10-28 08:00:00+00:00,3932.532,3935.918,3886.564,3923.317,118910
2025-10-28 12:00:00+00:00,3923.344,3969.59,3905.513,3964.786,122381
2025-10-28 16:00:00+00:00,3964.82,3970.446,3945.168,3960.14,86168
2025-10-28 20:00:00+00:00,3960.188,3967.865,3916.026,3964.842,48676
2025-10-29 00:00:00+00:00,3964.871,3982.281,3944.223,3963.384,82176
2025-10-29 04:00:00+00:00,3963.397,4001.623,3950.773,4001.353,70276
2025-10-29 08:00:00+00:00,4001.318,4029.73,4000.46,4016.717,75433
2025-10-29 12:00:00+00:00,4016.746,4030.292,3989.253,3993.026,103564
2025-10-29 16:00:00+00:00,3993.033,4007.488,3927.934,3945.579,163789
2025-10-29 20:00:00+00:00,3945.552,3954.223,3917.214,3952.86,54075
2025-10-30 00:00:00+00:00,3952.822,3966.413,3915.325,3938.026,92132
2025-10-30 04:00:00+00:00,3938.054,3982.445,3934.866,3961.347,102234
2025-10-30 08:00:00+00:00,3961.363,4011.902,3960.207,3974.404,88899
2025-10-30 12:00:00+00:00,3974.446,4014.833,3960.07,4001.962,145455
2025-10-30 16:00:00+00:00,4001.924,4025.996,3991.404,4023.474,67799
2025-10-30 20:00:00+00:00,4023.424,4046.446,4016.352,4036.682,42481
2025-10-31 00:00:00+00:00,4036.657,4039.333,3991.116,3996.446,89686
2025-10-31 04:00:00+00:00,3996.472,4025.34,3989.127,4021.065,74303
2025-10-31 08:00:00+00:00,4020.972,4026.895,3998.819,4010.551,62744
2025-10-31 12:00:00+00:00,4010.507,4036.212,4009.099,4012.828,107713
2025-10-31 16:00:00+00:00,4012.777,4015.16,3972.43,4001.095,104591
2025-10-31 20:00:00+00:00,4001.057,4006.733,3996.158,4001.645,7984
