time,open,high,low,close,volume
2026-01-29 16:00:00+00:00,5182.807,5311.298,5171.951,5264.047,91849
2026-01-29 17:00:00+00:00,5264.101,5375.494,5264.101,5335.308,70812
2026-01-29 18:00:00+00:00,5335.359,5362.136,5307.939,5339.061,56606
2026-01-29 19:00:00+00:00,5339.122,5345.281,5290.244,5305.726,55244
2026-01-29 20:00:00+00:00,5305.795,5407.096,5282.838,5394.536,42470
2026-01-29 21:00:00+00:00,5394.456,5426.042,5374.632,5377.529,29932
2026-01-29 23:00:00+00:00,5400.839,5448.679,5388.276,5438.613,40283
2026-01-30 00:00:00+00:00,5438.575,5450.941,5389.923,5406.986,56281
2026-01-30 01:00:00+00:00,5407.122,5409.768,5291.388,5301.736,130937
2026-01-30 02:00:00+00:00,5301.636,5312.833,5112.07,5224.787,236633
2026-01-30 03:00:00+00:00,5224.76,5229.931,5150.733,5196.596,112282
2026-01-30 04:00:00+00:00,5196.547,5230.878,5193.814,5214.857,60929
2026-01-30 05:00:00+00:00,5214.713,5241.657,5180.127,5184.958,61081
2026-01-30 06:00:00+00:00,5184.853,5205.344,5145.568,5155.971,83971
2026-01-30 07:00:00+00:00,5155.908,5186.695,5117.649,5181.164,88872
2026-01-30 08:00:00+00:00,5181.221,5181.221,5056.014,5117.294,112325
2026-01-30 09:00:00+00:00,5117.285,5132.878,4940.291,5013.722,201324
2026-01-30 10:00:00+00:00,5013.642,5122.656,5001.026,5119.755,108142
2026-01-30 11:00:00+00:00,5119.726,5144.865,5089.746,5136.096,74763
2026-01-30 12:00:00+00:00,5136.1,5145.966,5055.467,5064.742,97224
2026-01-30 13:00:00+00:00,5064.669,5099.966,4991.949,5019.443,133898
2026-01-30 14:00:00+00:00,5019.475,5113.555,5014.388,5033.153,138784
2026-01-30 15:00:00+00:00,5033.183,5074.047,4980.422,5050.448,95343
2026-01-30 16:00:00+00:00,5050.496,5051.689,4942.072,4985.383,88147
2026-01-30 17:00:00+00:00,4985.31,4986.101,4801.138,4850.048,104677
2026-01-30 18:00:00+00:00,4849.96,4894.461,4682.723,4880.558,149867
2026-01-30 19:00:00+00:00,4880.594,4947.867,4840.129,4932.685,79314
2026-01-30 20:00:00+00:00,4932.725,4933.019,4809.051,4847.977,69621
2026-01-30 21:00:00+00:00,4847.593,4892.953,4831.751,4891.52,31758
2026-02-01 23:00:00+00:00,4793.603,4819.812,4697.936,4741.47,41036
2026-02-02 00:00:00+00:00,4741.586,4884.911,4740.233,4766.95,73299
2026-02-02 01:00:00+00:00,4766.878,4784.864,4585.36,4737.075,105175
2026-02-02 02:00:00+00:00,4736.958,4773.116,4698.075,4711.105,69703
2026-02-02 03:00:00+00:00,4711.046,4729.518,4630.309,4646.619,72544
2026-02-02 04:00:00+00:00,4646.529,4713.55,4603.532,4679.8,60684
2026-02-02 05:00:00+00:00,4679.729,4696.868,4498.121,4549.442,79695
2026-02-02 06:00:00+00:00,4549.495,4573.643,4402.089,4503.97,104763
2026-02-02 07:00:00+00:00,4504.401,4619.138,4484.789,4587.144,68102
2026-02-02 08:00:00+00:00,4587.078,4651.426,4561.501,4640.85,55377
2026-02-02 09:00:00+00:00,4640.761,4731.417,4603.491,4719.591,63883
2026-02-02 10:00:00+00:00,4719.558,4733.982,4657.298,4705.812,49617
2026-02-02 11:00:00+00:00,4705.787,4779.735,4703.629,4766.052,44604
2026-02-02 12:00:00+00:00,4765.881,4812.486,4743.141,4794.245,44262
2026-02-02 13:00:00+00:00,4794.181,4803.906,4669.459,4706.205,86870
2026-02-02 14:00:00+00:00,4706.293,4794.419,4680.117,4719.198,82913
2026-02-02 15:00:00+00:00,4719.564,4745.559,4617.152,4620.001,94521
2026-02-02 16:00:00+00:00,4620.077,4708.814,4596.535,4665.786,67078
2026-02-02 17:00:00+00:00,4665.942,4714.191,4656.457,4674.096,41725
2026-02-02 18:00:00+00:00,4674.167,4674.338,4618.3,4657.987,47655
2026-02-02 19:00:00+00:00,4657.954,4712.976,4631.437,4685.443,33421
2026-02-02 20:00:00+00:00,4685.539,4700.69,4647.373,4652.36,42370
2026-02-02 21:00:00+00:00,4652.455,4687.388,4643.795,4658.208,22404
2026-02-02 23:00:00+00:00,4685.17,4775.156,4682.016,4774.202,21404
2026-02-03 00:00:00+00:00,4774.289,4831.133,4766.279,4780.463,34886
2026-02-03 01:00:00+00:00,4780.326,4856.973,4766.496,4841.587,59838
2026-02-03 02:00:00+00:00,4841.652,4842.188,4745.528,4783.263,55689
2026-02-03 03:00:00+00:00,4783.19,4813.434,4751.96,4809.196,38111
2026-02-03 04:00:00+00:00,4809.311,4825.513,4800.695,4809.164,23067
2026-02-03 05:00:00+00:00,4809.264,4842.074,4809.167,4825.133,25744
2026-02-03 06:00:00+00:00,4825.216,4894.361,4816.627,4881.199,37913
2026-02-03 07:00:00+00:00,4881.279,4933.773,4871.878,4917.127,24135
2026-02-03 08:00:00+00:00,4917.207,4949.919,4898.623,4912.552,23982
2026-02-03 09:00:00+00:00,4912.495,4926.172,4884.653,4916.155,22658
2026-02-03 10:00:00+00:00,4916.126,4929.9,4901.95,4902.47,15334
2026-02-03 11:00:00+00:00,4902.542,4919.354,4883.567,4916.969,17806
2026-02-03 12:00:00+00:00,4916.847,4936.166,4892.265,4913.799,21403
2026-02-03 13:00:00+00:00,4913.877,4950.995,4902.382,4932.688,36847
2026-02-03 14:00:00+00:00,4932.902,4936.449,4893.623,4917.318,45630
